dteday,hr,weekday,casual
2011-05-22,1,Minggu,17
2011-05-22,2,Minggu,18
2011-05-22,3,Minggu,10
2011-05-22,4,Minggu,3
2011-05-22,5,Minggu,1
2011-05-22,6,Minggu,5
2011-05-22,7,Minggu,13
2011-05-22,8,Minggu,29
2011-05-22,9,Minggu,59
2011-05-22,10,Minggu,135
2011-05-22,11,Minggu,164
2011-05-22,12,Minggu,146
2011-05-22,13,Minggu,180
2011-05-22,14,Minggu,125
2011-05-22,15,Minggu,110
2011-05-22,16,Minggu,72
2011-05-22,17,Minggu,93
2011-05-22,18,Minggu,120
2011-05-22,19,Minggu,107
2011-05-22,20,Minggu,57
2011-05-22,21,Minggu,27
2011-05-22,22,Minggu,35
2011-05-22,23,Minggu,19
2011-05-23,0,Senin,23
2011-05-23,1,Senin,4
2011-05-23,2,Senin,2
2011-05-23,3,Senin,0
2011-05-23,4,Senin,2
2011-05-23,5,Senin,0
2011-05-23,6,Senin,4
2011-05-23,7,Senin,13
2011-05-23,8,Senin,50
2011-05-23,9,Senin,36
2011-05-23,10,Senin,49
2011-05-23,11,Senin,73
2011-05-23,12,Senin,65
2011-05-23,13,Senin,49
2011-05-23,14,Senin,57
2011-05-23,15,Senin,57
2011-05-23,16,Senin,56
2011-05-23,17,Senin,56
2011-05-23,18,Senin,68
2011-05-23,19,Senin,56
2011-05-23,20,Senin,39
2011-05-23,21,Senin,33
2011-05-23,22,Senin,25
2011-05-23,23,Senin,19
2011-05-24,0,Selasa,12
2011-05-24,1,Selasa,6
2011-05-24,2,Selasa,2
2011-05-24,3,Selasa,0
2011-05-24,4,Selasa,1
2011-05-24,5,Selasa,2
2011-05-24,6,Selasa,10
2011-05-24,7,Selasa,26
2011-05-24,8,Selasa,31
2011-05-24,9,Selasa,27
2011-05-24,10,Selasa,18
2011-05-24,11,Selasa,33
2011-05-24,12,Selasa,41
2011-05-24,13,Selasa,38
2011-05-24,14,Selasa,27
2011-05-24,15,Selasa,59
2011-05-24,16,Selasa,52
2011-05-24,17,Selasa,56
2011-05-24,18,Selasa,74
2011-05-24,19,Selasa,45
2011-05-24,20,Selasa,39
2011-05-24,21,Selasa,21
2011-05-24,22,Selasa,26
2011-05-24,23,Selasa,13
2011-05-25,0,Rabu,3
2011-05-25,1,Rabu,6
2011-05-25,2,Rabu,0
2011-05-25,3,Rabu,0
2011-05-25,4,Rabu,0
2011-05-25,5,Rabu,2
2011-05-25,6,Rabu,4
2011-05-25,7,Rabu,29
2011-05-25,8,Rabu,36
2011-05-25,9,Rabu,27
2011-05-25,10,Rabu,30
2011-05-25,11,Rabu,36
2011-05-25,12,Rabu,32
2011-05-25,13,Rabu,39
2011-05-25,14,Rabu,47
2011-05-25,15,Rabu,37
2011-05-25,16,Rabu,61
2011-05-25,17,Rabu,77
2011-05-25,18,Rabu,66
2011-05-25,19,Rabu,73
2011-05-25,20,Rabu,56
2011-05-25,21,Rabu,33
2011-05-25,22,Rabu,34
2011-05-25,23,Rabu,12
2011-05-26,0,Kamis,11
2011-05-26,1,Kamis,3
2011-05-26,2,Kamis,7
2011-05-26,3,Kamis,0
2011-05-26,4,Kamis,0
2011-05-26,5,Kamis,2
2011-05-26,6,Kamis,4
2011-05-26,7,Kamis,16
2011-05-26,8,Kamis,31
2011-05-26,9,Kamis,22
2011-05-26,10,Kamis,49
2011-05-26,11,Kamis,36
2011-05-26,12,Kamis,53
2011-05-26,13,Kamis,52
2011-05-26,14,Kamis,44
2011-05-26,15,Kamis,40
2011-05-26,16,Kamis,58
2011-05-26,17,Kamis,49
2011-05-26,18,Kamis,74
2011-05-26,19,Kamis,67
2011-05-26,20,Kamis,55
2011-05-26,21,Kamis,45
2011-05-26,22,Kamis,23
2011-05-26,23,Kamis,17
2011-05-27,0,Jumat,14
2011-05-27,1,Jumat,14
2011-05-27,2,Jumat,6
2011-05-27,3,Jumat,1
2011-05-27,4,Jumat,2
2011-05-27,5,Jumat,2
2011-05-27,6,Jumat,8
2011-05-27,7,Jumat,20
2011-05-27,8,Jumat,25
2011-05-27,9,Jumat,37
2011-05-27,10,Jumat,42
2011-05-27,11,Jumat,40
2011-05-27,12,Jumat,53
2011-05-27,13,Jumat,51
2011-05-27,14,Jumat,51
2011-05-27,15,Jumat,98
2011-05-27,16,Jumat,63
2011-05-27,17,Jumat,77
2011-05-27,18,Jumat,89
2011-05-27,19,Jumat,69
2011-05-27,20,Jumat,24
2011-05-27,21,Jumat,37
2011-05-27,22,Jumat,25
2011-05-27,23,Jumat,23
2011-05-28,0,Sabtu,15
2011-05-28,1,Sabtu,8
2011-05-28,2,Sabtu,13
2011-05-28,3,Sabtu,2
2011-05-28,4,Sabtu,0
2011-05-28,5,Sabtu,4
2011-05-28,6,Sabtu,3
2011-05-28,7,Sabtu,17
2011-05-28,8,Sabtu,27
2011-05-28,9,Sabtu,61
2011-05-28,10,Sabtu,110
2011-05-28,11,Sabtu,171
2011-05-28,12,Sabtu,145
2011-05-28,13,Sabtu,168
2011-05-28,14,Sabtu,172
2011-05-28,15,Sabtu,187
2011-05-28,16,Sabtu,201
2011-05-28,17,Sabtu,180
2011-05-28,18,Sabtu,173
2011-05-28,19,Sabtu,99
2011-05-28,20,Sabtu,68
2011-05-28,21,Sabtu,87
2011-05-28,22,Sabtu,46
2011-05-28,23,Sabtu,44
2011-05-29,0,Minggu,32
2011-05-29,1,Minggu,17
2011-05-29,2,Minggu,12
2011-05-29,3,Minggu,2
2011-05-29,4,Minggu,13
2011-05-29,5,Minggu,3
2011-05-29,6,Minggu,5
2011-05-29,7,Minggu,13
2011-05-29,8,Minggu,34
2011-05-29,9,Minggu,74
2011-05-29,10,Minggu,130
2011-05-29,11,Minggu,139
2011-05-29,12,Minggu,216
2011-05-29,13,Minggu,237
2011-05-29,14,Minggu,183
2011-05-29,15,Minggu,221
2011-05-29,16,Minggu,194
2011-05-29,17,Minggu,214
2011-05-29,18,Minggu,151
2011-05-29,19,Minggu,141
2011-05-29,20,Minggu,91
2011-05-29,21,Minggu,107
2011-05-29,22,Minggu,78
2011-05-29,23,Minggu,48
2011-05-30,0,Senin,38
2011-05-30,1,Senin,26
2011-05-30,2,Senin,17
2011-05-30,3,Senin,10
2011-05-30,4,Senin,2
2011-05-30,5,Senin,1
2011-05-30,6,Senin,6
2011-05-30,7,Senin,12
2011-05-30,8,Senin,36
2011-05-30,9,Senin,47
2011-05-30,10,Senin,116
2011-05-30,11,Senin,153
2011-05-30,12,Senin,179
2011-05-30,13,Senin,133
2011-05-30,14,Senin,142
2011-05-30,15,Senin,132
2011-05-30,16,Senin,101
2011-05-30,17,Senin,102
2011-05-30,18,Senin,77
2011-05-30,19,Senin,68
2011-05-30,20,Senin,69
2011-05-30,21,Senin,42
2011-05-30,22,Senin,26
2011-05-30,23,Senin,14
2011-05-31,0,Selasa,9
2011-05-31,1,Selasa,8
2011-05-31,2,Selasa,5
2011-05-31,3,Selasa,1
2011-05-31,4,Selasa,0
2011-05-31,5,Selasa,0
2011-05-31,6,Selasa,11
2011-05-31,7,Selasa,16
2011-05-31,8,Selasa,34
2011-05-31,9,Selasa,22
2011-05-31,10,Selasa,37
2011-05-31,11,Selasa,28
2011-05-31,12,Selasa,37
2011-05-31,13,Selasa,37
2011-05-31,14,Selasa,41
2011-05-31,15,Selasa,42
2011-05-31,16,Selasa,44
2011-05-31,17,Selasa,67
2011-05-31,18,Selasa,55
2011-05-31,19,Selasa,39
2011-05-31,20,Selasa,38
2011-05-31,21,Selasa,45
2011-05-31,22,Selasa,42
2011-05-31,23,Selasa,15
2011-06-01,0,Rabu,9
2011-06-01,1,Rabu,8
2011-06-01,2,Rabu,0
2011-06-01,3,Rabu,0
2011-06-01,4,Rabu,0
2011-06-01,5,Rabu,2
2011-06-01,6,Rabu,7
2011-06-01,7,Rabu,19
2011-06-01,8,Rabu,37
2011-06-01,9,Rabu,34
2011-06-01,10,Rabu,31
2011-06-01,11,Rabu,26
2011-06-01,12,Rabu,32
2011-06-01,13,Rabu,29
2011-06-01,14,Rabu,40
2011-06-01,15,Rabu,25
2011-06-01,16,Rabu,39
2011-06-01,17,Rabu,52
2011-06-01,18,Rabu,31
2011-06-01,19,Rabu,16
2011-06-01,20,Rabu,23
2011-06-01,21,Rabu,29
2011-06-01,22,Rabu,14
2011-06-01,23,Rabu,10
2011-06-02,0,Kamis,11
2011-06-02,1,Kamis,3
2011-06-02,2,Kamis,0
2011-06-02,3,Kamis,0
2011-06-02,4,Kamis,0
2011-06-02,5,Kamis,3
2011-06-02,6,Kamis,7
2011-06-02,7,Kamis,19
2011-06-02,8,Kamis,25
2011-06-02,9,Kamis,28
2011-06-02,10,Kamis,33
2011-06-02,11,Kamis,42
2011-06-02,12,Kamis,39
2011-06-02,13,Kamis,35
2011-06-02,14,Kamis,43
2011-06-02,15,Kamis,44
2011-06-02,16,Kamis,63
2011-06-02,17,Kamis,88
2011-06-02,18,Kamis,74
2011-06-02,19,Kamis,58
2011-06-02,20,Kamis,51
2011-06-02,21,Kamis,33
2011-06-02,22,Kamis,14
2011-06-02,23,Kamis,23
2011-06-03,0,Jumat,15
2011-06-03,1,Jumat,7
2011-06-03,2,Jumat,0
2011-06-03,3,Jumat,0
2011-06-03,4,Jumat,1
2011-06-03,5,Jumat,4
2011-06-03,6,Jumat,8
2011-06-03,7,Jumat,25
2011-06-03,8,Jumat,31
2011-06-03,9,Jumat,36
2011-06-03,10,Jumat,54
2011-06-03,11,Jumat,57
2011-06-03,12,Jumat,51
2011-06-03,13,Jumat,58
2011-06-03,14,Jumat,66
2011-06-03,15,Jumat,56
2011-06-03,16,Jumat,63
2011-06-03,17,Jumat,73
2011-06-03,18,Jumat,76
2011-06-03,19,Jumat,53
2011-06-03,20,Jumat,57
2011-06-03,21,Jumat,51
2011-06-03,22,Jumat,26
2011-06-03,23,Jumat,30
2011-06-04,0,Sabtu,24
2011-06-04,1,Sabtu,14
2011-06-04,2,Sabtu,18
2011-06-04,3,Sabtu,8
2011-06-04,4,Sabtu,4
2011-06-04,5,Sabtu,3
2011-06-04,6,Sabtu,11
2011-06-04,7,Sabtu,27
2011-06-04,8,Sabtu,29
2011-06-04,9,Sabtu,55
2011-06-04,10,Sabtu,115
2011-06-04,11,Sabtu,120
2011-06-04,12,Sabtu,150
2011-06-04,13,Sabtu,188
2011-06-04,14,Sabtu,193
2011-06-04,15,Sabtu,180
2011-06-04,16,Sabtu,168
2011-06-04,17,Sabtu,142
2011-06-04,18,Sabtu,127
2011-06-04,19,Sabtu,79
2011-06-04,20,Sabtu,90
2011-06-04,21,Sabtu,46
2011-06-04,22,Sabtu,49
2011-06-04,23,Sabtu,29
2011-06-05,0,Minggu,23
2011-06-05,1,Minggu,26
2011-06-05,2,Minggu,16
2011-06-05,3,Minggu,22
2011-06-05,4,Minggu,4
2011-06-05,5,Minggu,1
2011-06-05,6,Minggu,10
2011-06-05,7,Minggu,8
2011-06-05,8,Minggu,24
2011-06-05,9,Minggu,53
2011-06-05,10,Minggu,83
2011-06-05,11,Minggu,121
2011-06-05,12,Minggu,123
2011-06-05,13,Minggu,154
2011-06-05,14,Minggu,161
2011-06-05,15,Minggu,161
2011-06-05,16,Minggu,138
2011-06-05,17,Minggu,126
2011-06-05,18,Minggu,124
2011-06-05,19,Minggu,108
2011-06-05,20,Minggu,84
2011-06-05,21,Minggu,54
2011-06-05,22,Minggu,36
2011-06-05,23,Minggu,25
2011-06-06,0,Senin,11
2011-06-06,1,Senin,9
2011-06-06,2,Senin,4
2011-06-06,3,Senin,2
2011-06-06,4,Senin,4
2011-06-06,5,Senin,7
2011-06-06,6,Senin,11
2011-06-06,7,Senin,18
2011-06-06,8,Senin,28
2011-06-06,9,Senin,26
2011-06-06,10,Senin,31
2011-06-06,11,Senin,39
2011-06-06,12,Senin,25
2011-06-06,13,Senin,28
2011-06-06,14,Senin,46
2011-06-06,15,Senin,38
2011-06-06,16,Senin,34
2011-06-06,17,Senin,63
2011-06-06,18,Senin,56
2011-06-06,19,Senin,64
2011-06-06,20,Senin,59
2011-06-06,21,Senin,29
2011-06-06,22,Senin,36
2011-06-06,23,Senin,5
2011-06-07,0,Selasa,5
2011-06-07,1,Selasa,2
2011-06-07,2,Selasa,3
2011-06-07,3,Selasa,1
2011-06-07,4,Selasa,2
2011-06-07,5,Selasa,2
2011-06-07,6,Selasa,10
2011-06-07,7,Selasa,23
2011-06-07,8,Selasa,45
2011-06-07,9,Selasa,27
2011-06-07,10,Selasa,37
2011-06-07,11,Selasa,38
2011-06-07,12,Selasa,42
2011-06-07,13,Selasa,55
2011-06-07,14,Selasa,34
2011-06-07,15,Selasa,56
2011-06-07,16,Selasa,55
2011-06-07,17,Selasa,64
2011-06-07,18,Selasa,72
2011-06-07,19,Selasa,69
2011-06-07,20,Selasa,45
2011-06-07,21,Selasa,31
2011-06-07,22,Selasa,27
2011-06-07,23,Selasa,18
2011-06-08,0,Rabu,12
2011-06-08,1,Rabu,3
2011-06-08,2,Rabu,0
2011-06-08,3,Rabu,2
2011-06-08,4,Rabu,0
2011-06-08,5,Rabu,0
2011-06-08,6,Rabu,13
2011-06-08,7,Rabu,24
2011-06-08,8,Rabu,46
2011-06-08,9,Rabu,34
2011-06-08,10,Rabu,27
2011-06-08,11,Rabu,28
2011-06-08,12,Rabu,15
2011-06-08,13,Rabu,20
2011-06-08,14,Rabu,44
2011-06-08,15,Rabu,28
2011-06-08,16,Rabu,34
2011-06-08,17,Rabu,80
2011-06-08,18,Rabu,61
2011-06-08,19,Rabu,61
2011-06-08,20,Rabu,55
2011-06-08,21,Rabu,34
2011-06-08,22,Rabu,37
2011-06-08,23,Rabu,18
2011-06-09,0,Kamis,7
2011-06-09,1,Kamis,3
2011-06-09,2,Kamis,0
2011-06-09,3,Kamis,0
2011-06-09,4,Kamis,2
2011-06-09,5,Kamis,1
2011-06-09,6,Kamis,13
2011-06-09,7,Kamis,31
2011-06-09,8,Kamis,32
2011-06-09,9,Kamis,20
2011-06-09,10,Kamis,20
2011-06-09,11,Kamis,36
2011-06-09,12,Kamis,40
2011-06-09,13,Kamis,18
2011-06-09,14,Kamis,25
2011-06-09,15,Kamis,18
2011-06-09,16,Kamis,30
2011-06-09,17,Kamis,54
2011-06-09,18,Kamis,52
2011-06-09,19,Kamis,55
2011-06-09,20,Kamis,40
2011-06-09,21,Kamis,29
2011-06-09,22,Kamis,22
2011-06-09,23,Kamis,15
2011-06-10,0,Jumat,8
2011-06-10,1,Jumat,5
2011-06-10,2,Jumat,6
2011-06-10,3,Jumat,3
2011-06-10,4,Jumat,0
2011-06-10,5,Jumat,0
2011-06-10,6,Jumat,10
2011-06-10,7,Jumat,25
2011-06-10,8,Jumat,29
2011-06-10,9,Jumat,37
2011-06-10,10,Jumat,23
2011-06-10,11,Jumat,46
2011-06-10,12,Jumat,40
2011-06-10,13,Jumat,40
2011-06-10,14,Jumat,44
2011-06-10,15,Jumat,49
2011-06-10,16,Jumat,46
2011-06-10,17,Jumat,63
2011-06-10,18,Jumat,96
2011-06-10,19,Jumat,61
2011-06-10,20,Jumat,53
2011-06-10,21,Jumat,55
2011-06-10,22,Jumat,40
2011-06-10,23,Jumat,36
2011-06-11,0,Sabtu,28
2011-06-11,1,Sabtu,10
2011-06-11,2,Sabtu,10
2011-06-11,3,Sabtu,10
2011-06-11,4,Sabtu,4
2011-06-11,5,Sabtu,4
2011-06-11,6,Sabtu,9
2011-06-11,7,Sabtu,18
2011-06-11,8,Sabtu,32
2011-06-11,9,Sabtu,59
2011-06-11,10,Sabtu,91
2011-06-11,11,Sabtu,110
2011-06-11,12,Sabtu,112
2011-06-11,13,Sabtu,150
2011-06-11,14,Sabtu,148
2011-06-11,15,Sabtu,142
2011-06-11,16,Sabtu,169
2011-06-11,17,Sabtu,147
2011-06-11,18,Sabtu,131
2011-06-11,19,Sabtu,97
2011-06-11,20,Sabtu,95
2011-06-11,21,Sabtu,76
2011-06-11,22,Sabtu,53
2011-06-11,23,Sabtu,24
2011-06-12,0,Minggu,19
2011-06-12,1,Minggu,19
2011-06-12,2,Minggu,9
2011-06-12,3,Minggu,8
2011-06-12,4,Minggu,8
2011-06-12,5,Minggu,5
2011-06-12,6,Minggu,5
2011-06-12,7,Minggu,7
2011-06-12,8,Minggu,28
2011-06-12,9,Minggu,75
2011-06-12,10,Minggu,120
2011-06-12,11,Minggu,131
2011-06-12,12,Minggu,176
2011-06-12,13,Minggu,109
2011-06-12,14,Minggu,96
2011-06-12,15,Minggu,142
2011-06-12,16,Minggu,115
2011-06-12,17,Minggu,94
2011-06-12,18,Minggu,69
2011-06-12,19,Minggu,67
2011-06-12,20,Minggu,62
2011-06-12,21,Minggu,39
2011-06-12,22,Minggu,31
2011-06-12,23,Minggu,33
2011-06-13,0,Senin,8
2011-06-13,1,Senin,6
2011-06-13,2,Senin,2
2011-06-13,3,Senin,1
2011-06-13,4,Senin,1
2011-06-13,5,Senin,2
2011-06-13,6,Senin,7
2011-06-13,7,Senin,26
2011-06-13,8,Senin,44
2011-06-13,9,Senin,35
2011-06-13,10,Senin,38
2011-06-13,11,Senin,53
2011-06-13,12,Senin,35
2011-06-13,13,Senin,53
2011-06-13,14,Senin,55
2011-06-13,15,Senin,58
2011-06-13,16,Senin,64
2011-06-13,17,Senin,72
2011-06-13,18,Senin,76
2011-06-13,19,Senin,75
2011-06-13,20,Senin,78
2011-06-13,21,Senin,40
2011-06-13,22,Senin,20
2011-06-13,23,Senin,14
2011-06-14,0,Selasa,13
2011-06-14,1,Selasa,3
2011-06-14,2,Selasa,2
2011-06-14,3,Selasa,1
2011-06-14,4,Selasa,0
2011-06-14,5,Selasa,3
2011-06-14,6,Selasa,6
2011-06-14,7,Selasa,19
2011-06-14,8,Selasa,45
2011-06-14,9,Selasa,19
2011-06-14,10,Selasa,33
2011-06-14,11,Selasa,40
2011-06-14,12,Selasa,30
2011-06-14,13,Selasa,33
2011-06-14,14,Selasa,41
2011-06-14,15,Selasa,42
2011-06-14,16,Selasa,51
2011-06-14,17,Selasa,85
2011-06-14,18,Selasa,65
2011-06-14,19,Selasa,51
2011-06-14,20,Selasa,60
2011-06-14,21,Selasa,37
2011-06-14,22,Selasa,29
2011-06-14,23,Selasa,19
2011-06-15,0,Rabu,8
2011-06-15,1,Rabu,0
2011-06-15,2,Rabu,0
2011-06-15,3,Rabu,0
2011-06-15,4,Rabu,0
2011-06-15,5,Rabu,1
2011-06-15,6,Rabu,11
2011-06-15,7,Rabu,22
2011-06-15,8,Rabu,53
2011-06-15,9,Rabu,22
2011-06-15,10,Rabu,27
2011-06-15,11,Rabu,49
2011-06-15,12,Rabu,33
2011-06-15,13,Rabu,43
2011-06-15,14,Rabu,50
2011-06-15,15,Rabu,33
2011-06-15,16,Rabu,47
2011-06-15,17,Rabu,83
2011-06-15,18,Rabu,80
2011-06-15,19,Rabu,54
2011-06-15,20,Rabu,57
2011-06-15,21,Rabu,48
2011-06-15,22,Rabu,31
2011-06-15,23,Rabu,17
2011-06-16,0,Kamis,9
2011-06-16,1,Kamis,4
2011-06-16,2,Kamis,1
2011-06-16,3,Kamis,0
2011-06-16,4,Kamis,0
2011-06-16,5,Kamis,7
2011-06-16,6,Kamis,8
2011-06-16,7,Kamis,16
2011-06-16,8,Kamis,24
2011-06-16,9,Kamis,29
2011-06-16,10,Kamis,18
2011-06-16,11,Kamis,33
2011-06-16,12,Kamis,41
2011-06-16,13,Kamis,37
2011-06-16,14,Kamis,39
2011-06-16,15,Kamis,32
2011-06-16,16,Kamis,36
2011-06-16,17,Kamis,42
2011-06-16,18,Kamis,26
2011-06-16,19,Kamis,58
2011-06-16,20,Kamis,25
2011-06-16,21,Kamis,34
2011-06-16,22,Kamis,24
2011-06-16,23,Kamis,2
2011-06-17,0,Jumat,3
2011-06-17,1,Jumat,4
2011-06-17,2,Jumat,2
2011-06-17,3,Jumat,1
2011-06-17,4,Jumat,1
2011-06-17,5,Jumat,1
2011-06-17,6,Jumat,8
2011-06-17,7,Jumat,25
2011-06-17,8,Jumat,28
2011-06-17,9,Jumat,28
2011-06-17,10,Jumat,44
2011-06-17,11,Jumat,43
2011-06-17,12,Jumat,49
2011-06-17,13,Jumat,48
2011-06-17,14,Jumat,73
2011-06-17,15,Jumat,62
2011-06-17,16,Jumat,69
2011-06-17,17,Jumat,85
2011-06-17,18,Jumat,62
2011-06-17,19,Jumat,53
2011-06-17,20,Jumat,40
2011-06-17,21,Jumat,49
2011-06-17,22,Jumat,48
2011-06-17,23,Jumat,37
2011-06-18,0,Sabtu,21
2011-06-18,1,Sabtu,15
2011-06-18,2,Sabtu,16
2011-06-18,3,Sabtu,4
2011-06-18,4,Sabtu,1
2011-06-18,5,Sabtu,1
2011-06-18,6,Sabtu,9
2011-06-18,7,Sabtu,12
2011-06-18,8,Sabtu,28
2011-06-18,9,Sabtu,62
2011-06-18,10,Sabtu,68
2011-06-18,11,Sabtu,134
2011-06-18,12,Sabtu,162
2011-06-18,13,Sabtu,135
2011-06-18,14,Sabtu,138
2011-06-18,15,Sabtu,153
2011-06-18,16,Sabtu,193
2011-06-18,17,Sabtu,210
2011-06-18,18,Sabtu,118
2011-06-18,19,Sabtu,99
2011-06-18,20,Sabtu,61
2011-06-18,21,Sabtu,58
2011-06-18,22,Sabtu,56
2011-06-18,23,Sabtu,53
2011-06-19,0,Minggu,18
2011-06-19,1,Minggu,17
2011-06-19,2,Minggu,13
2011-06-19,3,Minggu,14
2011-06-19,4,Minggu,7
2011-06-19,5,Minggu,7
2011-06-19,6,Minggu,11
2011-06-19,7,Minggu,35
2011-06-19,8,Minggu,25
2011-06-19,9,Minggu,58
2011-06-19,10,Minggu,86
2011-06-19,11,Minggu,141
2011-06-19,12,Minggu,141
2011-06-19,13,Minggu,149
2011-06-19,14,Minggu,124
2011-06-19,15,Minggu,146
2011-06-19,16,Minggu,121
2011-06-19,17,Minggu,159
2011-06-19,18,Minggu,78
2011-06-19,19,Minggu,94
2011-06-19,20,Minggu,86
2011-06-19,21,Minggu,57
2011-06-19,22,Minggu,38
2011-06-19,23,Minggu,14
2011-06-20,0,Senin,7
2011-06-20,1,Senin,9
2011-06-20,2,Senin,2
2011-06-20,3,Senin,1
2011-06-20,4,Senin,1
2011-06-20,5,Senin,0
2011-06-20,6,Senin,1
2011-06-20,7,Senin,0
2011-06-20,8,Senin,12
2011-06-20,9,Senin,19
2011-06-20,10,Senin,33
2011-06-20,11,Senin,27
2011-06-20,12,Senin,33
2011-06-20,13,Senin,50
2011-06-20,14,Senin,45
2011-06-20,15,Senin,66
2011-06-20,16,Senin,61
2011-06-20,17,Senin,81
2011-06-20,18,Senin,64
2011-06-20,19,Senin,62
2011-06-20,20,Senin,52
2011-06-20,21,Senin,39
2011-06-20,22,Senin,24
2011-06-20,23,Senin,10
2011-06-21,0,Selasa,10
2011-06-21,1,Selasa,2
2011-06-21,2,Selasa,1
2011-06-21,3,Selasa,0
2011-06-21,4,Selasa,2
2011-06-21,5,Selasa,3
2011-06-21,6,Selasa,8
2011-06-21,7,Selasa,21
2011-06-21,8,Selasa,33
2011-06-21,9,Selasa,32
2011-06-21,10,Selasa,41
2011-06-21,11,Selasa,52
2011-06-21,12,Selasa,40
2011-06-21,13,Selasa,49
2011-06-21,14,Selasa,44
2011-06-21,15,Selasa,42
2011-06-21,16,Selasa,62
2011-06-21,17,Selasa,65
2011-06-21,18,Selasa,67
2011-06-21,19,Selasa,67
2011-06-21,20,Selasa,72
2011-06-21,21,Selasa,38
2011-06-21,22,Selasa,12
2011-06-21,23,Selasa,11
2011-06-22,0,Rabu,15
2011-06-22,1,Rabu,2
2011-06-22,2,Rabu,2
2011-06-22,3,Rabu,0
2011-06-22,4,Rabu,3
2011-06-22,5,Rabu,2
2011-06-22,6,Rabu,12
2011-06-22,7,Rabu,23
2011-06-22,8,Rabu,27
2011-06-22,9,Rabu,14
2011-06-22,10,Rabu,31
2011-06-22,11,Rabu,37
2011-06-22,12,Rabu,44
2011-06-22,13,Rabu,34
2011-06-22,14,Rabu,32
2011-06-22,15,Rabu,32
2011-06-22,16,Rabu,34
2011-06-22,17,Rabu,67
2011-06-22,18,Rabu,66
2011-06-22,19,Rabu,62
2011-06-22,20,Rabu,52
2011-06-22,21,Rabu,31
2011-06-22,22,Rabu,25
2011-06-22,23,Rabu,14
2011-06-23,0,Kamis,5
2011-06-23,1,Kamis,5
2011-06-23,2,Kamis,0
2011-06-23,3,Kamis,1
2011-06-23,4,Kamis,0
2011-06-23,5,Kamis,2
2011-06-23,6,Kamis,8
2011-06-23,7,Kamis,26
2011-06-23,8,Kamis,20
2011-06-23,9,Kamis,33
2011-06-23,10,Kamis,39
2011-06-23,11,Kamis,28
2011-06-23,12,Kamis,30
2011-06-23,13,Kamis,37
2011-06-23,14,Kamis,46
2011-06-23,15,Kamis,62
2011-06-23,16,Kamis,58
2011-06-23,17,Kamis,74
2011-06-23,18,Kamis,57
2011-06-23,19,Kamis,56
2011-06-23,20,Kamis,75
2011-06-23,21,Kamis,46
2011-06-23,22,Kamis,23
2011-06-23,23,Kamis,15
2011-06-24,0,Jumat,10
2011-06-24,1,Jumat,8
2011-06-24,2,Jumat,4
2011-06-24,3,Jumat,1
2011-06-24,4,Jumat,1
2011-06-24,5,Jumat,2
2011-06-24,6,Jumat,4
2011-06-24,7,Jumat,21
2011-06-24,8,Jumat,27
2011-06-24,9,Jumat,28
2011-06-24,10,Jumat,43
2011-06-24,11,Jumat,56
2011-06-24,12,Jumat,51
2011-06-24,13,Jumat,43
2011-06-24,14,Jumat,67
2011-06-24,15,Jumat,69
2011-06-24,16,Jumat,80
2011-06-24,17,Jumat,85
2011-06-24,18,Jumat,87
2011-06-24,19,Jumat,92
2011-06-24,20,Jumat,66
2011-06-24,21,Jumat,50
2011-06-24,22,Jumat,41
2011-06-24,23,Jumat,33
2011-06-25,0,Sabtu,19
2011-06-25,1,Sabtu,20
2011-06-25,2,Sabtu,8
2011-06-25,3,Sabtu,18
2011-06-25,4,Sabtu,7
2011-06-25,5,Sabtu,6
2011-06-25,6,Sabtu,12
2011-06-25,7,Sabtu,7
2011-06-25,8,Sabtu,27
2011-06-25,9,Sabtu,47
2011-06-25,10,Sabtu,99
2011-06-25,11,Sabtu,122
2011-06-25,12,Sabtu,140
2011-06-25,13,Sabtu,140
2011-06-25,14,Sabtu,151
2011-06-25,15,Sabtu,157
2011-06-25,16,Sabtu,175
2011-06-25,17,Sabtu,152
2011-06-25,18,Sabtu,108
2011-06-25,19,Sabtu,121
2011-06-25,20,Sabtu,74
2011-06-25,21,Sabtu,62
2011-06-25,22,Sabtu,61
2011-06-25,23,Sabtu,49
2011-06-26,0,Minggu,30
2011-06-26,1,Minggu,17
2011-06-26,2,Minggu,17
2011-06-26,3,Minggu,12
2011-06-26,4,Minggu,3
2011-06-26,5,Minggu,3
2011-06-26,6,Minggu,7
2011-06-26,7,Minggu,24
2011-06-26,8,Minggu,29
2011-06-26,9,Minggu,75
2011-06-26,10,Minggu,136
2011-06-26,11,Minggu,127
2011-06-26,12,Minggu,175
2011-06-26,13,Minggu,197
2011-06-26,14,Minggu,197
2011-06-26,15,Minggu,174
2011-06-26,16,Minggu,177
2011-06-26,17,Minggu,178
2011-06-26,18,Minggu,117
2011-06-26,19,Minggu,89
2011-06-26,20,Minggu,55
2011-06-26,21,Minggu,48
2011-06-26,22,Minggu,19
2011-06-26,23,Minggu,14
2011-06-27,0,Senin,7
2011-06-27,1,Senin,4
2011-06-27,2,Senin,3
2011-06-27,3,Senin,0
2011-06-27,4,Senin,1
2011-06-27,5,Senin,1
2011-06-27,6,Senin,4
2011-06-27,7,Senin,14
2011-06-27,8,Senin,29
2011-06-27,9,Senin,37
2011-06-27,10,Senin,55
